image_link,group_id,entity_name,entity_value,image_files,extracted_text,extracted_value
https://m.media-amazon.com/images/I/616AZ2LXWAL.jpg,150913,item_weight,12.3 kilogram,441.jpg,"YA seentg SWIFTX DUO 58 cm 102 cm 32 _ cm cm 84 12,3 kg 75,5 Jhauck cm cm 75,5",3.0 kilogram
https://m.media-amazon.com/images/I/51xoa3bRhDL.jpg,993359,item_weight,50 gram,442.jpg,MarQue De Vandevi ASSA FOETIDA WandI POIDs NET Wclgal 54 CQNAnd STORACE: Codl Dnpljaai Yun rdcn Ep Oly YELLOW POWDER La,
https://m.media-amazon.com/images/I/61AqXby8G4L.jpg,523149,item_weight,18.0 gram,443.jpg,29. 3mm 5 . 8mm Weight: 18g,18.0 gram
https://m.media-amazon.com/images/I/71-9z6AVvPL.jpg,487566,item_weight,14.5 kilogram,444.jpg,Model Age: 4T Model Height: 94cm Model Weight: 14.5kg Wear Size: M,14.5 kilogram
https://m.media-amazon.com/images/I/81gL5mNlN8L.jpg,750220,item_weight,63 gram,445.jpg,SPICY RESEALABLE BAG DRIED FRUIT JUST THREE FOR FRESHNESS INGREDIENTS SOLELY ORGANIC PINEAPPLE RINGS WITH CHILI & SALT JUST WHOLE FRUIT NO ADDED SUGAR NO PRESERVATIVES NO SULFITES OUR PROMISE: CLEAN FOOD We Solely use the sweetest; most perfectly ripe Pineapples and add dried Chili for & Iitile kick: Our fruit is hand selected from @Our Solely certified farms and then gently dried at our very @Wnn drying facilities: NON USDA GMO Project 100% ORGANIC ERIFIED VEGAN nongmoproject.org NET WT 2.2 0z (63g),63.0 gram
https://m.media-amazon.com/images/I/71EhZZVhi2L.jpg,523149,item_weight,8.7 gram,446.jpg,"RinggroBe: 50-64 Size: 50-64 Ringbreite: 3mm width: 3mm Hohe: 1,8mm Height: 1,8mm Gewicht: Weight: 8,7g Steingrole: 1,5mm Stone size: 1,5mm Ring 8,7g",7.0 gram
https://m.media-amazon.com/images/I/81cYIj47SPL.jpg,746096,voltage,24.0 volt,447.jpg,"Profitez des films inclus avec votre TV BRAVIA V 10 Films en haute qualite 24 Mois de streaming illimite BRAVIA CORE Maa SPIDERMAN No Way #ame Available now on BRAVIA CORE' Le service video Bravia CORE est disponible en France Metropolitaine: La disponibilite du service et son contenu dependent de la zone geographique et du modele de televiseur Bravia Core, BRAVIA XR et sont des marques deposees de son corporation, les autres logos appartiennent a leurs proprietaires respectifs. Sony",
https://m.media-amazon.com/images/I/91rFLNmJC4L.jpg,281678,item_weight,100 gram,448.jpg,"NET WT: 1OOg € (3.5oz) HEATKGHEATHER The Heath & Heother nome hos been synonymous with pioneering 'Herbal Remedies' since 1920 . We ore to use only the finest natural herbs and botanicols. Our founders, Somuel & Jomes Ryder, studied ond unlocked the medicinol benefits of creating teos and infusions thot enhonce HEALTH & HAPPINESS. We proudly work alongside the NIMH Notionol Institute of Medicol WWWnimh orguk Herbalists promoting the benefits efficocy ond sofe use of medicinol herbs. THE PERFECT HEATH & HEATHER BREW Add one Heoth & Heother to 20Oml of freshly boiled water; then simply infuse for 3-5 minutes before consuming: FANCY TRYING SOMETHING DIFFERENT? With @ wide ronge of Heoth & Heather infusions to choose you moy also be tempted by our. CAMOMILE, PEPPERMINT, RASPBERRY LEAE; ROSEHIP proud herbs , teabog From;",3.5 ounce
https://m.media-amazon.com/images/I/61fUGb1nYML.jpg,523149,item_weight,4.8 gram,449.jpg,"PRODUCT INFORMATION 316L Electroplated Stainless Steel 2.Smm 8mm 22.6mm ceramics Weight:4.8g *Note: the parameters are manual measurement, a little error, please take the actual in rcal all goods goods",4.8 gram
https://m.media-amazon.com/images/I/61o8MpHHsnL.jpg,767202,item_weight,450.0 kilogram,450.jpg,~Dr'*3 AdnaD Unna,
https://m.media-amazon.com/images/I/71s5Tk5r4tL.jpg,459516,item_weight,360.0 milligram,451.jpg,"DETOX DEPUR 1 Cotegieator aliraervegetali con Selenio e Vitamina D3 Complesso NORMALE FUNZIONE DIGESTIVA E MOTILITA'INTESTINALE PAPAIA, FINOCCHIO e CARCIOFO NORMALE FUNZIONE DEPURATIVA ED EPATICA 1 2 CARDO MARIANO e CARCIOFO 20 NATURALI DIFESE DELL'ORGANISMO GIORNI; PAPAIA, ECHINACEA e SELENIO NORMALE FUNZIONE DEL SISTEMA IMMUNITARIO VITAMINA D3 CAPSULE 20 da mg JARMOR PHARMA senza lattosio senza glutine vegan 360",
https://m.media-amazon.com/images/I/61SsfLTCHcL.jpg,917343,item_weight,2.98 pound,452.jpg,"3 FOLD W ATHLETIC SUPPLY RPor  uoe KrrPpusts FOLDING EXERCISE MAT TOTAL WEIGHT 4.5"" 2.98 LB 24"" 24"" 24"" 1.5"" 72""",2.98 pound
https://m.media-amazon.com/images/I/61Kzp6mUyDL.jpg,140266,voltage,230.0 volt,453.jpg,0 5 0 2,
https://m.media-amazon.com/images/I/7122mFDMKdL.jpg,752266,wattage,30.0 watt,454.jpg,"EnERGY Zhongshan Fanshuo Lighting Co, Ltd, FS-A1-301 A B C D E F F G 30 kWh/1oooh 1",
https://m.media-amazon.com/images/I/914b-Rbu8sL.jpg,752266,wattage,30.0 watt,455.jpg,"Brand: YIBIDAMA  Hode/:FS-Al ENERGY Zhongshan Fanshuo Lighting Co, Ltd FS-A1-3OW A B C D E F F 30 kWH/1OOOh 1",
https://m.media-amazon.com/images/I/61QLqAtk49L.jpg,254449,item_weight,36.0 gram,456.jpg,"180 ga1 Tabletten Ihhale Greenfood @ld Hochae Ohetzi Eich Jod ""nii TEm? EFs ,7 Enedf vegan 300pg e36g N Intozwe) 3 zmck WWA Nahrungserganzungsmittel OHNE Zusatze kinstl: tuneals: Iauwlu kt",36.0 gram
https://m.media-amazon.com/images/I/71oR4f2O8TL.jpg,254449,item_weight,36.0 gram,457.jpg,"Schilddrise Konzentration Energie 180 Inhalt 1 Tablette NRV* Verzehrempfehlung: 1 Tablette taglich. Greenfood Tabletten Jod 300pg 200 0 Zutaten: Kaliumjodid, Cellulose (MCC, HPMC) hochdosiert Ohne kinstliche Zusatzstoffe: Vegan. Jod Nahrungserganzungsmittel sind kein Ersatz fir eine ausgewogene Ernahrung und gesunde Lebensweise NRV = Nahrstoffreferenzwert (in %) Die empfohlene Verzehrmenge darf nicht uberschrit- Hersteller: Greenfood Natural Products BV; ten werden: Auferhalb der Reichweite von kleinen vegan 300pg e36g Fischerpad 109, NL-6135 KS Sittard. Weitere Kindern aufbewahren. Kihl und trocken lagern. Informationen unter: 7 Charge/ Mindestens haltbar bis: siehe Boden Nahrungserganzungsmittel WWW greenfood-shop de Made in EU OHNE .Zusatze 'kinstl:",36.0 gram
https://m.media-amazon.com/images/I/91CFwJYqSIL.jpg,483370,item_weight,93.0 gram,458.jpg,"NEW WAYS To UNBOX! 60+ UNBOXING SURPRISES? LOL SURPRISEI MEGA BALL CRUSH MAGIC SQUISH 1 SET GMGA SAND: TOTAL NET WT, 3.92 0Z |1719}; SOLID GEL: TOTAL NET WT, 12 DOLLS? 12)outFITS? (33ACCESSORIES? WARNING: [8180Z19091F12Z: TOTAL neT WT,3.28 0Z /939] CHokaarn ZAGRD s Sealloarts s170 VALUE YSMASH BUBBLES) years",
https://m.media-amazon.com/images/I/61EtovzpV8L.jpg,299791,item_weight,5.8 gram,459.jpg,Adjustable 5CM Chain 37.Smm (1.48 inches) 925 Sterling Silver 22.7mm (0.89 inch) Wheat Chain:46cm+5cm/18+2 inches Net weight: 5.8g,5.8 gram
https://m.media-amazon.com/images/I/71DdZjdjY2L.jpg,767202,item_weight,2325.0 microgram,460.jpg,PRINTER Green? Print COMPATIBILITY Ok LEXMARK Lexmark MC 2325 adw Lexmark MC 2425 adw Lexmark MC 2535 adwe Lexmark MC 2640 adwe Lexmark C 2425 DW Lexmark C 2535 DW,
https://m.media-amazon.com/images/I/81Lk7YnVq6L.jpg,179080,wattage,250.0 watt,461.jpg,Grole Nabe BAFANG burstenlos Motor 6ON.M Nenndrehmoment 48V250W Leistung 308 Maximum slope 25km/h Ist. Gang1Okm 2st. Gang13km 3st. Gang 15km 4st._Gang 18km Sst. Gang25km 1,250.0 watt
https://m.media-amazon.com/images/I/61kX5ScRxdL.jpg,881883,item_weight,3.0 pound,462.jpg,Hygienisch und sauber 3 - |ay er-t echnology 40 Anti-Schimmel Wasserabweisend Waschbar anti-moulding water-repellent washable,
https://m.media-amazon.com/images/I/512zELhKnmL.jpg,844474,item_weight,15.17 ounce,463.jpg,Gross Weight: 15.17 Oz 21.65 inch 517.71 inch- FQEXONTECHE -,15.17 ounce
https://m.media-amazon.com/images/I/51bvN6sQJZL.jpg,145452,item_weight,328.0 gram,464.jpg,GUARANTEED 12 Month manufacturing warranty Height 26Omm Weight 328g bctl Diameter onegreenbottle com 7Omm ecobotl.com,328.0 gram
https://m.media-amazon.com/images/I/61BJZI+N6FL.jpg,271537,voltage,5.0 volt,465.jpg,3 4.Icm 2.7cm 0.88cm 3.7cm JYC-D108 Submersible Aquarium Pump DC Sv 1-3w Hmax 0-120cm IPX8 9rease e O5Oiquid temperature can not be higher use than 350 Electrical Appliance Co_Ltd Foshan Jiayaocheng 0 15Ocm 8 0,
https://m.media-amazon.com/images/I/71dQhAkuiXL.jpg,271537,voltage,5.0 volt,466.jpg,#1 5 5 I 2 { 8 2 J,
https://m.media-amazon.com/images/I/71iCDzf3SVL.jpg,709627,item_weight,280.0 gram,467.jpg,"280C"" 1? 2 HIGH HIGG GAPACATA 0 2 1 5 8 3",
https://m.media-amazon.com/images/I/71FSLU7TEyL.jpg,442321,item_weight,80.0 kilogram,468.jpg,8 96 8OKG LOAD CAPACITY SANODESK,
https://m.media-amazon.com/images/I/71-q0hAgSSL.jpg,281678,item_volume,200.0 millilitre,469.jpg,1-GIEBEN SIE 2-LASSEN SIE IHN NT NT 200 ml KOCHENDES FUR 4-5 WASSER UBER EINEN TEEBEUTEL MINUTEN ZIEHEN 3-DRUCKEN SIE 4-GENIEBEN SIE NT DEN TEEBEUTEL SANFT AUs 2-3 TASSEN FUR MAXIMALE HALTBARKEIT PRO TAG,200.0 millilitre
https://m.media-amazon.com/images/I/7127o10t9tL.jpg,801829,maximum_weight_recommendation,250 pound,470.jpg,Weight Capacity 250 LBS 23.6in 28.7in 19.6in 16.5in 23.2in 8 16.9in 17.3in 6 18.5in,
https://m.media-amazon.com/images/I/71jD7X6Eo5L.jpg,810266,item_weight,2.0 pound,471.jpg,Espresso EIGENSCHAFTEN Doppelwandige Design-Glaser ( Handgefertigt Hochwertiges Borosilikatglas KO Heile und kalte Getranke genielsen Einzigartiges Design Erhaltlich im 2er-und 4er-Set 1 KONIGSGLAS by Heidenfeld,
https://m.media-amazon.com/images/I/51WKciNNXsL.jpg,523149,item_weight,20.0 gram,472.jpg,Iqmm width 6mm thickness 2.5mm 10 11 12 19 20 21 22 Weight: 20g mm mm mm mm #AFQ ERIEL Aratrox  19* 1 HujyH TdY,20.0 gram
https://m.media-amazon.com/images/I/313aG8L3-rL.jpg,709627,item_weight,30.0 kilogram,473.jpg,"CARATTERISTICHE Tensionc Nominale Capaciti 2404h/20h 185Ah/5h Carica Max 304n Attacco base Polo positivo Elettrolita Libcro - 9,0 Lt_ Bulk 7,5V Float 6,8V Equivalenze 7,65 Peso 30 Kg Dimensioni 260*175*250n1m",30.0 kilogram
https://m.media-amazon.com/images/I/31aalwb8cdL.jpg,709627,item_weight,30.0 kilogram,474.jpg,260 175 250 Mm 30kg ENERGIASOLARE,30.0 kilogram
https://m.media-amazon.com/images/I/71slQD6kfYL.jpg,983323,wattage,210.0 watt,475.jpg,HEATSINK SPECIFICA TION Dimensions 120mmxIO8mmx74.8mm Weight(with fan) 640g Weight(without fan) 490g Heat Pipes 6mm heatpipe * 6 units Material Pure Copper Heat Pipes + Aluminum Fins Nickel Plated Thermal Power Capability: 210W,210.0 watt
https://m.media-amazon.com/images/I/51xVMJXeyUL.jpg,318770,wattage,15.0 watt,476.jpg,"""nJU] USB Charging Cable Model: JSWUO1 Input DCS.OV Output: DC1ZV Made in China Note: The Output power is always less than input If the input is 5V/3A and 15W: The output will be 12V/1.25a and 15W max:",15.0 watt
https://m.media-amazon.com/images/I/61LThsu6KrL.jpg,767202,item_weight,3.0 gram,477.jpg,3 JAHRE 67RAL 6 dan)y,
https://m.media-amazon.com/images/I/61KcdM-rxqL.jpg,299791,item_weight,39.0 gram,478.jpg,62mm 33.6mm weight:39g,39.0 gram
https://m.media-amazon.com/images/I/41ZqgLmAOpL.jpg,558374,item_weight,1.16 kilogram,479.jpg,NFESAVERS MINuS PEP @ MINT NT WI 4100190119 E4,
https://m.media-amazon.com/images/I/814tdSHcsrL.jpg,276700,item_weight,4.8 kilogram,480.jpg,MODELE LEGER ET SOLIDE NE PESANT QUE 4.8 KG 1 0,4.8 kilogram
https://m.media-amazon.com/images/I/71q-GgOyiWL.jpg,752266,item_weight,380.0 gram,481.jpg,"acegoo Made In CHINA DC 12V Recessed Ceiling Light (Black) SKU: A12V-RM-CL-EUBC6 UK REP Model: A16-CLO2-BCW Weight: 380g, DC 12V, 2.5W , 5o00k Name: APEX CE SPECIALISTS LIMITED Add.89 Princess Street; Manchester; M1 4HT, UK EC REP E-Mail: info@apex-ce.com Name: APEX ES SPECIALISTS; S.L. Add:Calle Puerto de la Morcuera; 13, Seller& Manufacturer: SHENZHENSHI KANG PL. OF, 18-8 28919 Leganes Madrid, ES NAITE ZHINENG ANFANG YOUXIANGONGSI E-Mail: info@apex-ce.com Seller& Manufacturer: SHENZHENSHI KANGNAITE ZHINENG ANFANG YOUXIANGONGSI",380.0 gram
https://m.media-amazon.com/images/I/718AbJ-lnUL.jpg,794161,item_weight,0.28 ounce,482.jpg,8 3033 elf CAMO POWDER FOUNDATION NET WT 0.28 €Z (8 g),8.0 gram
https://m.media-amazon.com/images/I/81elFizoqgL.jpg,459516,item_weight,100 gram,483.jpg,"Ashwagandha Shatavari Root Powder Root Powder 100% 100% NATURAL HATURAL NQ NQ donves Hdplves ADD ADD biotic biotic nature products nature products Withania Somnifera Asperagus Racemosus 3T9TT8T Ul3E7 PaTait ul3er Ingredients 100% Pure & Natural Ingredients 100% Pure & Natural Net Wt 100 g Ashwagandha Root Powder Nutritional Information* Net Wt 100 g Shatavari Root Powder Nutritional Information* Batch No. (Withania somnifera) Amount Per Serving ~AODrOX "" 700g Batch No. (Asperagus racemosus) Amount Per Serving 'u 7100g No Added Preservatives Energy (Kcal) 277.0 No Added Preservatives Energy (Kcal) 20.0 Date of Mig Usage 2 t0 4 (1-2 tbsp) Total Fatlg) Date of Mfg Usage 2 to 4 grams (1-2 tbsp) Total Fatlg) MRP Rs. warm water/milk in a day MRP Rs, with warm water/milk in a day Total Carbohydratelg) 47.00 Tolal Carbohydrate(g) 3.40 (Incl. of All Taxes) or aS directed by your Physician: (Incl: of All Taxes) or as directed by your Physician: Protein(g) 4.00 Protein(g) 2.20 BEST BEFORE 24 MONTHS Jssa No.11521053000279 Fibre(g) BEST BEFORE 24 MONTHS Issai No11521053000279 Fibrelg) 2.10 FROM MANUFACTURE FROM MANUFACTURE The product being natura So Ine The product being natural so the Manufactured and Marketed by Nutritional value Manufactured and Marketed by UH Nutritional value may vary BIOTIC NATURE PRODUCTS Storage Store in a cool and place_ BIOTIC NATURE PRODUCTS Storage Store in a cool and dry place Shet Gat No.30, Dal Mill Lane, Use wilhin 3 months from opening_ Shet Gat No.30, Dal Mill Lane, Use within 3 months from opening Kelapur 445302, Maharashtra, India Do not use if the seal is tampered. Kelapur 445302, Maharashtra, India Do not use if the seal is tampered. For query, complaint or suggestion For Allergens, See Ingredients For query, complaint or suggestion For Allergens, See Ingredients mail to info@bioticnaturals com Warning Consull a Physician before use if yOu are mail to info@bioticnaturals com Warning Consull a Physician before use if YOu are Customer Care 8862068612 Or pregnant; nursing Or under any prescribed drugs_ Customer Care 8862068612 Or pregnant, nursing Or under any prescribed drugs_ visit www bioticnaturals_ com Keep out of reach ol children visit www.bioticnaturals com Keep out of reach of children. 'These statements have not been evaluated by the Foods #These statements have not been evaluated by the Foods & Drugs Administration: This product is not & Drugs Administration. This product iS not intended to diagnose treat, cure mitigate intended to diagnose treat; cure mitigate or prevent disease or prevent any disease Country of Origin Country of Origin India India '10q%/ PURE  '7100%/ PURE = grams with may vary dry any",100.0 gram
https://m.media-amazon.com/images/I/71FcYrlHEEL.jpg,459516,item_weight,100 gram,484.jpg,"Ashwagandha Root Powder 100% MATURAL NQ ODDITIES  biotic nature prooucts Withania Somnifera 39ve1T UT3g? 100 Ingredients 100% Pure & Natural Nutritional Information* Net Wt 9 Ashwagandha Root Powder Batch No. (Withania somnifera) Amount Per Serving 'ApHtOX ` 100g Valluee- No Added Preservatives Energy (Kcal) 277.0 Date of Mg Usage 2 to 4 grams (1-2 tbsp) Tolal Fat(g) MRP Rs. with warm water/milk in a day Tolal Carbohydrate(g) 47.00 (Incl. of All Taxes) as directed by your Physician. Prolein(g) 4.00 BEST BEFORE 24 MONTHS Issai No.11521053000279 Fibre(g) FROM MANUFACTURE The product being natural so the Manufactured and Marketed by I Nutritional value may vary BIOTIC NATURE PRODUCTS Storage Store in a cool and dry place Shet Gat No.30 Dal Mill Lane Use within 3 months from opening: Kelapur 445302, Maharashtra, India Do not use if the seal is tampered: For query, complaint or suggestion For Allergens, See Ingredients mail to info@bioticnaturals com Warning Consult a Physician before use if you are Customer 8862068612 or pregnant; nursing 0r under any prescribed drugs_ visit WWW bioticnaturals-com Keep out of reach of children: 'These statements have not been evaluated by the Foods & Drugs Administration. This product is not intended to diagnose, treat; cure, mitigate or prevent any disease Country of Origin India  PURE IooooF Adde Care",3.0 gram
https://m.media-amazon.com/images/I/71uyQ21zqVL.jpg,459516,item_weight,100 gram,485.jpg,"Shatavari Root Powder Iooo/ 100% NATURAL NO DDIES) biotic nature products Asperagus Racemosus PTrTadt u13r Ingredients 100% Pure & Natural Nutritional Information* Net Wt 100 g Shatavari Root Powder Batch No. (Asperagus racemosus) Amount Per Serving 3100g Yaf No Added Preservatives Energy (Kcal) 20.0 Date of Mig Usage 2 to 4 grams (1-2 tbsp) Total Fatlg) MRP Rs with warm water/milk in a day Total Carbohydrate(g) 3.40 (Incl. of AIl Taxes) or as directed by your Physician: Protein(g) 2.20 BEST BEFORE 24 MONTHS Jssai No11521053000279] Fibrelg) 2.10 FROM MANUFACTURE The product being natural s0 the Manufactured and Marketed by UMU Nutritional value may vary BIOTIC NATURE PRODUCTS Storage Store in a cool and dry place. Shet Gat No.30, Dal Mill Lane, Use within 3 months from opening_ Kelapur 445302, Maharashtra, India Do not use il the seal iS tampered For query, complaint or suggestion For Allergens, See Ingredients mail to infoebioticnaturals com Warning Consult a Physician before use if yOu are Customer Care 8862068612 or pregnant nursing or under any prescribed drugs visit WWwbioticnaturals.com Keep out of reach of children: *These statements have not been evaluated by the Foods Drugs Administration This product is not intended to diagnose_ treat cure mitigate or prevent any disease Country of Origin India J PURE ADDE",100.0 gram
https://m.media-amazon.com/images/I/71Iz6gGlhzL.jpg,365637,item_weight,150 gram,486.jpg,"J Uoiebllde 6x HIBl BRITANNIA  Ckcci AaAttl MA nutci DBZ CHOICe essentials 06 Mb M Oat cookies Complex Zero Carbohydrates Added Sugar Extra Dietary Fibers Gnwer Natua AueX Bate Fondt 4 kk YoLiu Mawah Kerukg NMAR Lih 6 K Lead La W5F LektJv 30 3r DIABETIC, FRIENDLY EE""aCeLE {ZNETLB EFZFI '394 JIIze JE6TGEF1I7F / AutRICHQU  Eu MERuEne MiiM ININB  FkitEk HHho  uzo fr In 3737",
https://m.media-amazon.com/images/I/51NBIRi0OLL.jpg,365637,item_weight,150 gram,487.jpg,"Flavour 6x Ragi BRILNNNLA nutci CHOICe essentials Diet Type Vegetarian Oat cookies Net Quantity Complex Zero Carbohydrates Added Sugar Dieteryribers 150.0 Gram (ore5os Riutrighoid""",
https://m.media-amazon.com/images/I/61JcUwBXP6L.jpg,308856,item_weight,10 kilogram,488.jpg,Healthy Weight Management Healthy Joints IAMST PROACTIVE HEALTH LABRADOR RETRIEVER Adult '15+. HeaLtHY WeIGht MANAGEMENT Crc HeALTHY JOintS Glukosavine * Olrondroinisuatlate HeALtHY SKINAND coat 3g6 A5dWhty Add} NET QUANTITY: 10 kg PREMIUMDOG FOOd Healthy Skin & Coat NEW,3.0 gram
https://m.media-amazon.com/images/I/61pdB9fr-cL.jpg,308856,item_weight,10 kilogram,489.jpg,"ODNESS 25% rrotend IAMS? PROACTIVE HEALTH"" LABRADOR RETRIEVER ADULT 1.5+. HEALTHY Weight MANAGEMENT CARNITNE 25% HEALTHY JOINTS Glucosamine & CHRONDROITINSULPIAATE HEALTHY SKINAND COAT OMEGA 6 AND SFATTY AcIDS NET QUANTITY: 10 kg NEW",10.0 kilogram
https://m.media-amazon.com/images/I/516rrBjrjnL.jpg,993359,item_weight,200 gram,490.jpg,Jlo Teld Jim Ihd pala Taid Jumn S17 7sm fial 4a Pure Byadgi Chilly Powder [NGRED EIS Lel eli= 0pjela J5o,
https://m.media-amazon.com/images/I/81IGy+1kZHL.jpg,993359,item_weight,100 gram,491.jpg,"358 BR Bn Ela ASae organic MADE FROM tattva WHOLE SPICES ORGANIC RICH PAV BHAJI FLAVOUR DRY MASALA ROASTED MUMBAI-STYLE, FLAVOURFUL SPICE BLEND FOR MIXED VEGETABLES 8 1 1 2 Product produced and processed according to NPOP Standard } of India; USDA-NOP and EU Regulation EC NO.834/2007 & 889/2008 USDA ORGANIC JalvlkCharat Net Wt: 100 g IN-BIO-149 Non-EU Agriculture",100.0 gram
https://m.media-amazon.com/images/I/71f8PsMyZIL.jpg,993359,item_weight,100 gram,492.jpg,"MUMBAI-STYLE, FLAVOURFUL SPICE BLEND FOR MIXED VEGETABLES 8 1 1 2 Product produced and processed according to NPOP Standard } of India; USDA-NOP and EU Regulation EC NO.834/2007 & 889/2008 USDA organic Jalvikoheret Net Wt:: 100 g IN-BIO-149 Non-EU Agriculture",100.0 gram
https://m.media-amazon.com/images/I/71iA1buDH4S.jpg,630869,item_weight,16.26 gram,493.jpg,"Shakti Gems Testing Lab (A Unitof Shakti Gems & Jewellery) F-167, BSoakk BeShakti Nagar Colony gemtone Bhek (#opor BZ SILVER Colour BRACELEX Weight 16.26 Grams Shape & cut BRACELET Transparency Semi-Transparent Optic Character Anisotropic (DR) SG R [ Hardness Comment METAL MIX",
https://m.media-amazon.com/images/I/71jmtTh5QES.jpg,630869,item_weight,16.26 gram,494.jpg,"Shakti Gems Testing lab (A Unit of Shakti Gems & Jewellery) F-167, Block B Shakti Nagar Colony gamton Bhg} Ropomt Colour MIX SILVER COPPER BRASS Weight 16.26 Grams BRACELET Shape & cut BRACELET Transparency Semi-Transparent Optic Character Anisotropic (D.R) SG RI: Hardness Comment METAL",
https://m.media-amazon.com/images/I/518L45yHsfL.jpg,810266,item_weight,316 gram,495.jpg,GOLF MUG Weight 316gm Height 135mm Capacity 450ml 3 Height 135mm Width K4 gomm Width 9omm,
https://m.media-amazon.com/images/I/7179JK26-1L.jpg,893692,item_weight,2.9 kilogram,496.jpg,"20"" 18"" 23.6"" 9) 18.1 9"" 16.1"" 9"" 16.1"" Weight: 18 inches 2.9 kg; 20 inches 3.1 kg",2.9 kilogram
https://m.media-amazon.com/images/I/719skH5g3DL.jpg,299791,item_weight,10.3 gram,497.jpg,PRODUCT INFORMATION 200-260mm(about) Obsidian 6mm 0.24inch (Rhodium Plated) Your Photo Series:Bracelet Weight:10.3g 0.360z (About) The size of the product is measured manually and may be subject to marginal errOr Retractable,10.3 gram
https://m.media-amazon.com/images/I/81L5nXqWeLL.jpg,731432,item_weight,8.0 kilogram,498.jpg,"Power through workouts Nutrition Facts Serving Size 2 Gummy Servings per Container 30 Amount Per Serving % Daily Value* Calories 15 Total Carbohydrates 4g % Total Sugars 3g Includes 2g Added Sugars 4% Apple Cider Vinegar Complex (fruit) 500mg Consisting of apple cider vinegar powder (providing 5% total acid) and unrefined liquid apple cider vinegar #Percent Daily Value based on a 2,000 calories diet Daily Value not established. Other Ingredients: Cane sugar, com syrup, water, pectin, natural flavor, citric acid, medium chain tryglyceride (MCT) oil, sodium citrate, fruit and vegetable juice (color): ALLERGEN WARNING: CONTAINS TREE NUTS (COCONUT): Distributed by Las Vegas, NV 89146 support@mykivus.com 2 3 Kivus",4.0 gram
https://m.media-amazon.com/images/I/61m-jQu+ZaL.jpg,558832,item_weight,1.0 gram,499.jpg,,
https://m.media-amazon.com/images/I/71yqw2dcvCL.jpg,601746,item_weight,"[11.0, 12.0] ounce",500.jpg,Size Circumference Weight Age 2 18.5 = 19.5 Inches 1 - 100z AIl Ages Great for Skills Training 3 23 ~ 24 Inches 11 1202 7 and Under 4 25 26 Inches 12 1302 8 - 11 Years Old 5 26.75 27.5 Inches 14.5 160z 12 Years old and Up,
https://m.media-amazon.com/images/I/51osfJX-RKL.jpg,483370,item_weight,10.0 gram,501.jpg,5e Rkentyl aaKIRO &  ~CARD: )SLEEVES,
https://m.media-amazon.com/images/I/71cSLrQ6LrL.jpg,630869,item_weight,19.2 gram,502.jpg,SKIN FRIENDLY MEDICAL BRACELETS 316L STAINLESS STEEL WATERPROOF HYPOALLERGENIC HEALTH INFO 13 9 SCAN ME Weight: 19.2g / 0.6802 QR CODE DIAL TIPS 1: QR CODE DIAL TIPS 2: QR CODE DIAL TIPS 3: Do not wipe with cotton Washable and air-dried Do not rub into sharp and wool products only objects HEALTH ! INFO  SCAN = ME],19.2 gram
https://m.media-amazon.com/images/I/71yBp56rqoL.jpg,932012,item_weight,2.4 gram,503.jpg,"I5 (Optional) REMOTE CONTROL 246 (Optional) APP CONTROL (OPTIONAL) Ok (Optional) VOICE CONTROL Alexa, Open the shade",
https://m.media-amazon.com/images/I/71RIelu5DKL.jpg,932012,item_weight,8.0 kilogram,504.jpg,8KG RUGGED HEADERS LOAD-BEARING,8.0 kilogram
https://m.media-amazon.com/images/I/61IjAvkDTfL.jpg,932012,item_weight,4.0 ounce,505.jpg,0 0 0 Azon A Do 3o2 Jom 207 3omi 4om 4o 3o7,
https://m.media-amazon.com/images/I/716moDrkaoL.jpg,181357,item_weight,12.0 pound,506.jpg,"550 Prelit: 150 5FT Package Size: 34""9*9 IN Weight: 12 lbs 24 IN Tips:",
https://m.media-amazon.com/images/I/71fUbmGV03S.jpg,658003,item_weight,5.0 gram,507.jpg,FELT COVERED BASE DAMPENS NOISE DICE NOT INCLUDED,
https://m.media-amazon.com/images/I/91+No1yJ4tL.jpg,281678,item_volume,"[70.0, 100.0] millilitre",508.jpg,"teg 3100% HERBAL TEA Hibiscus 4 KNaak USDA @sa OrGANIC or0 Uus 100% Na: 20 Bags Caffeine GREYST Y ZNE Premium Quality 1 ORGANIC MK tes GREYST ZNE Premium Quality PURE HIBISCUS PURE HIBISCUS ""10-100 * Ingredients: organic hibiscus . flowers LUSLA (ORGANIC",
https://m.media-amazon.com/images/I/71W7WvEFKhL.jpg,179080,voltage,36.0 volt,509.jpg,baFANG Ui 2743 22.3 Kmh 1a Qo 38 Batanq BBSO1B 36V 250w QC Pass MADE INCHINA (€ BBSO1B 36V 250W QC Pass MADE IN CHINA (€,36.0 volt
https://m.media-amazon.com/images/I/71GzvcDB6lL.jpg,801829,item_weight,150.0 kilogram,510.jpg,DIMENSION 53 cm 8 26 cm 8 cm 1 50 cm 3 52 cm I 37 cm 8 Height: 8 cm Weight: 150KG,150.0 kilogram
